family_semantics,certification_regime,mode,severity,threshold_fraction,samples,support_width_count,mean_support_width,mean_family_size,parent_in_family_rate,parent_targeted_rate,family_targeted_rate,strict_parent_loss_rate,family_internal_loss_rate,strict_rescue_rate,family_internal_survival_rate,family_internal_resilience_rate,comparison_valid_rate,metric_artifact_risk_rate,mean_apples_to_apples_loss_delta,mean_certified_family_member_count,mean_uncertified_member_fraction
augmented_exact_k,parent_shared,orientation_degradation,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,orientation_degradation,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.20875,0.20875,0.0,0.79125,0.79125,1.0,0.0,0.0,2.09875,0.20875
augmented_exact_k,parent_shared,orientation_degradation,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.20875,0.20875,0.0,0.79125,0.79125,1.0,0.0,0.0,2.402917,0.20875
augmented_exact_k,parent_shared,orientation_degradation,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.20875,0.20875,0.0,0.79125,0.79125,1.0,0.0,0.0,1.399583,0.20875
augmented_exact_k,parent_shared,orientation_degradation,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.20875,0.20875,0.0,0.79125,0.79125,1.0,0.0,0.0,0.79125,0.20875
augmented_exact_k,parent_shared,orientation_degradation,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.442083,0.442083,0.0,0.557917,0.557917,1.0,0.0,0.0,1.433333,0.442083
augmented_exact_k,parent_shared,orientation_degradation,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.442083,0.442083,0.0,0.557917,0.557917,1.0,0.0,0.0,1.638333,0.442083
augmented_exact_k,parent_shared,orientation_degradation,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.442083,0.442083,0.0,0.557917,0.557917,1.0,0.0,0.0,0.967917,0.442083
augmented_exact_k,parent_shared,orientation_degradation,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.442083,0.442083,0.0,0.557917,0.557917,1.0,0.0,0.0,0.557917,0.442083
augmented_exact_k,parent_shared,orientation_degradation,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.77375,0.77375,0.0,0.22625,0.22625,1.0,0.0,0.0,0.646667,0.77375
augmented_exact_k,parent_shared,orientation_degradation,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.77375,0.77375,0.0,0.22625,0.22625,1.0,0.0,0.0,0.7225,0.77375
augmented_exact_k,parent_shared,orientation_degradation,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.77375,0.77375,0.0,0.22625,0.22625,1.0,0.0,0.0,0.377917,0.77375
augmented_exact_k,parent_shared,orientation_degradation,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.77375,0.77375,0.0,0.22625,0.22625,1.0,0.0,0.0,0.22625,0.77375
augmented_exact_k,parent_shared,orientation_degradation,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,orientation_degradation,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,orientation_degradation,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,orientation_degradation,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,parent_shared,selector_stress,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,selector_stress,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,selector_stress,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,selector_stress,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,selector_stress,0.25,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,selector_stress,0.25,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,selector_stress,0.25,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,selector_stress,0.25,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,selector_stress,0.5,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,selector_stress,0.5,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,selector_stress,0.5,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,selector_stress,0.5,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,selector_stress,0.75,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,selector_stress,0.75,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,selector_stress,0.75,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,selector_stress,0.75,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,selector_stress,1.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,selector_stress,1.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,selector_stress,1.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,selector_stress,1.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,support_delay,0.0,0.25,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,support_delay,0.0,0.5,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,support_delay,0.0,0.75,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,support_delay,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,support_delay,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,support_delay,0.25,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,support_delay,0.25,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,support_delay,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,support_delay,0.5,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,support_delay,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,support_delay,0.5,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,support_delay,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,support_delay,0.75,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,support_delay,0.75,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,support_delay,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,support_delay,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,support_delay,1.0,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,support_delay,1.0,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,support_delay,1.0,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,support_delay,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,edge_dropout,0.0,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.125833,0.0
exact_k,cut_level,edge_dropout,0.0,0.5,2400,4,2.125833,2.4925,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,edge_dropout,0.0,0.75,2400,4,2.125833,1.55,0.816667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,edge_dropout,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,edge_dropout,0.25,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,0.76125,0.403333,0.357917,0.596667,0.596667,1.0,0.0,-0.357917,2.125833,0.0
exact_k,cut_level,edge_dropout,0.25,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,0.76125,0.439583,0.321667,0.560417,0.560417,1.0,0.0,-0.321667,2.4925,0.0
exact_k,cut_level,edge_dropout,0.25,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,0.76125,0.67625,0.085,0.32375,0.32375,1.0,0.0,-0.085,1.55,0.0
exact_k,cut_level,edge_dropout,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.76125,0.76125,0.0,0.23875,0.23875,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,edge_dropout,0.5,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,0.814583,0.372917,0.441667,0.627083,0.627083,1.0,0.0,-0.441667,2.125833,0.0
exact_k,cut_level,edge_dropout,0.5,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,0.814583,0.51375,0.300833,0.48625,0.48625,1.0,0.0,-0.300833,2.4925,0.0
exact_k,cut_level,edge_dropout,0.5,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,0.814583,0.769583,0.045,0.230417,0.230417,1.0,0.0,-0.045,1.55,0.0
exact_k,cut_level,edge_dropout,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.814583,0.814583,0.0,0.185417,0.185417,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,edge_dropout,0.75,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,0.994167,0.685833,0.308333,0.314167,0.314167,1.0,0.0,-0.308333,2.125833,0.0
exact_k,cut_level,edge_dropout,0.75,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,0.994167,0.871667,0.1225,0.128333,0.128333,1.0,0.0,-0.1225,2.4925,0.0
exact_k,cut_level,edge_dropout,0.75,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,0.994167,0.991667,0.0025,0.008333,0.008333,1.0,0.0,-0.0025,1.55,0.0
exact_k,cut_level,edge_dropout,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.994167,0.994167,0.0,0.005833,0.005833,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,edge_dropout,1.0,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.125833,0.0
exact_k,cut_level,edge_dropout,1.0,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,edge_dropout,1.0,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,edge_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,frontier_dropout,0.0,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.125833,0.0
exact_k,cut_level,frontier_dropout,0.0,0.5,2400,4,2.125833,2.4925,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,frontier_dropout,0.0,0.75,2400,4,2.125833,1.55,0.816667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,frontier_dropout,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,frontier_dropout,0.25,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,2.125833,0.0
exact_k,cut_level,frontier_dropout,0.25,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,2.4925,0.0
exact_k,cut_level,frontier_dropout,0.25,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,1.0,0.816667,0.183333,0.183333,0.183333,1.0,0.0,-0.183333,1.55,0.0
exact_k,cut_level,frontier_dropout,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,frontier_dropout,0.5,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,1.0,0.439167,0.560833,0.560833,0.560833,1.0,0.0,-0.560833,2.125833,0.0
exact_k,cut_level,frontier_dropout,0.5,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,1.0,0.6375,0.3625,0.3625,0.3625,1.0,0.0,-0.3625,2.4925,0.0
exact_k,cut_level,frontier_dropout,0.5,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,frontier_dropout,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,frontier_dropout,0.75,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,1.0,0.816667,0.183333,0.183333,0.183333,1.0,0.0,-0.183333,2.125833,0.0
exact_k,cut_level,frontier_dropout,0.75,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,frontier_dropout,0.75,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,frontier_dropout,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,frontier_dropout,1.0,0.25,2400,4,2.125833,2.125833,0.439167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.125833,0.0
exact_k,cut_level,frontier_dropout,1.0,0.5,2400,4,2.125833,2.4925,0.439167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,frontier_dropout,1.0,0.75,2400,4,2.125833,1.55,0.816667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,frontier_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,ledger_failure,0.0,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.439167,0.0,0.0,2.125833,0.0
exact_k,cut_level,ledger_failure,0.0,0.5,2400,4,2.125833,2.4925,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.439167,0.0,0.0,2.4925,0.0
exact_k,cut_level,ledger_failure,0.0,0.75,2400,4,2.125833,1.55,0.816667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.816667,0.0,0.0,1.55,0.0
exact_k,cut_level,ledger_failure,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,ledger_failure,0.25,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,1.125833,0.640694
exact_k,cut_level,ledger_failure,0.25,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,1.309167,0.655972
exact_k,cut_level,ledger_failure,0.25,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.55,0.8625
exact_k,cut_level,ledger_failure,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,0.5,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,0.744167,0.752639
exact_k,cut_level,ledger_failure,0.5,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,0.9275,0.752639
exact_k,cut_level,ledger_failure,0.5,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.366667,0.908333
exact_k,cut_level,ledger_failure,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,0.75,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.816667,0.0,0.183333,0.183333,0.439167,0.560833,0.0,0.183333,0.954167
exact_k,cut_level,ledger_failure,0.75,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.816667,0.0,0.183333,0.183333,0.439167,0.560833,0.0,0.183333,0.969444
exact_k,cut_level,ledger_failure,0.75,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.183333,0.954167
exact_k,cut_level,ledger_failure,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,1.0,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,1.0,0.0,0.0,0.0,0.439167,0.560833,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,1.0,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,1.0,0.0,0.0,0.0,0.439167,0.560833,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,1.0,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,1.0,0.0,0.0,0.0,0.816667,0.183333,0.0,0.0,1.0
exact_k,cut_level,ledger_failure,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,0.0,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.439167,0.0,0.0,2.125833,0.0
exact_k,cut_level,orientation_degradation,0.0,0.5,2400,4,2.125833,2.4925,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.439167,0.0,0.0,2.4925,0.0
exact_k,cut_level,orientation_degradation,0.0,0.75,2400,4,2.125833,1.55,0.816667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.816667,0.0,0.0,1.55,0.0
exact_k,cut_level,orientation_degradation,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,orientation_degradation,0.25,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,1.125833,0.640694
exact_k,cut_level,orientation_degradation,0.25,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,1.309167,0.655972
exact_k,cut_level,orientation_degradation,0.25,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.55,0.8625
exact_k,cut_level,orientation_degradation,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,0.5,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,0.744167,0.752639
exact_k,cut_level,orientation_degradation,0.5,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.439167,0.0,0.560833,0.560833,0.439167,0.560833,0.0,0.9275,0.752639
exact_k,cut_level,orientation_degradation,0.5,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.366667,0.908333
exact_k,cut_level,orientation_degradation,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,0.75,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,0.816667,0.0,0.183333,0.183333,0.439167,0.560833,0.0,0.183333,0.954167
exact_k,cut_level,orientation_degradation,0.75,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,0.816667,0.0,0.183333,0.183333,0.439167,0.560833,0.0,0.183333,0.969444
exact_k,cut_level,orientation_degradation,0.75,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,0.816667,0.0,0.183333,0.183333,0.816667,0.183333,0.0,0.183333,0.954167
exact_k,cut_level,orientation_degradation,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,1.0,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,1.0,0.439167,1.0,0.0,0.0,0.0,0.439167,0.560833,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,1.0,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,1.0,0.439167,1.0,0.0,0.0,0.0,0.439167,0.560833,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,1.0,0.75,2400,4,2.125833,1.55,0.816667,0.816667,1.0,0.816667,1.0,0.0,0.0,0.0,0.816667,0.183333,0.0,0.0,1.0
exact_k,cut_level,orientation_degradation,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
exact_k,cut_level,selector_stress,0.0,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.125833,0.0
exact_k,cut_level,selector_stress,0.0,0.5,2400,4,2.125833,2.4925,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4925,0.0
exact_k,cut_level,selector_stress,0.0,0.75,2400,4,2.125833,1.55,0.816667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.55,0.0
exact_k,cut_level,selector_stress,0.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
exact_k,cut_level,selector_stress,0.25,0.25,2400,4,2.125833,2.125833,0.439167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.125833,0.0
